Project,Sampler,SampleType,StainType,StainDate,DateCounted,Who,SlideID,Sample,SlideRep,SporesCounted,FOV,LIVECounts,DEADCounts,TotalCells,TotalSpores,Clumps.4ormorecells.,CellsPerClump,Mycelia,Notes
Konza4,,LabBlank,S9PI,20240621,10/10/2024,Lampman,LabBlankA,11A,A,FALSE,29,2,0,2,,0,,,
Konza4,,LabBlank,S9PI,20240621,10/10/2024,Lampman,LabBlankA,11A,A,FALSE,30,4,1,5,,0,,,
Konza4,,LabBlank,S9PI,20240621,10/10/2024,Lampman,LabBlankA,11A,A,FALSE,31,1,0,1,,0,,,
Konza4,,LabBlank,S9PI,20240621,10/10/2024,Lampman,LabBlankA,11A,A,FALSE,32,4,11,15,,0,,,
Konza4,,LabBlank,S9PI,20240621,10/10/2024,Lampman,LabBlankA,11A,A,FALSE,33,2,1,3,,0,,,
Konza4,,LabBlank,S9PI,20240621,10/10/2024,Lampman,LabBlankA,11A,A,FALSE,34,0,0,0,,0,,,
Konza4,,LabBlank,S9PI,20240621,10/10/2024,Lampman,LabBlankA,11A,A,FALSE,35,2,2,4,,0,,,
Konza4,,LabBlank,S9PI,20240621,10/10/2024,Lampman,LabBlankA,11A,A,FALSE,36,1,0,1,,0,,,
Konza4,,LabBlank,S9PI,20240621,10/10/2024,Lampman,LabBlankA,11A,A,FALSE,37,0,1,1,,0,,,
Konza4,,LabBlank,S9PI,20240621,10/10/2024,Lampman,LabBlankA,11A,A,FALSE,38,1,0,1,,0,,,
Konza4,,LabBlank,S9PI,20240621,10/10/2024,Lampman,LabBlankA,11A,A,FALSE,39,0,0,0,,0,,,
Konza4,,LabBlank,S9PI,20240621,10/10/2024,Lampman,LabBlankA,11A,A,FALSE,40,4,0,4,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,1,2,0,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,2,1,1,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,3,2,0,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,4,2,1,3,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,5,0,0,0,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,6,0,1,1,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,7,4,0,4,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,8,0,0,0,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,9,1,2,3,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,10,2,0,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,11,1,3,4,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,12,2,0,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,13,1,1,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,14,2,0,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,15,0,1,1,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,16,1,1,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,17,0,0,0,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,18,0,0,0,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,19,2,0,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,20,2,0,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,21,0,2,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,22,0,1,1,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,23,3,0,3,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,24,0,0,0,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,25,1,0,1,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,26,0,1,1,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,27,0,1,1,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,28,2,0,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,29,0,1,1,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,30,0,0,0,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,31,0,1,1,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,32,3,0,3,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,33,0,3,3,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,34,1,0,1,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,35,1,0,1,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,36,6,0,6,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,37,0,0,0,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,38,0,0,0,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,39,3,0,3,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankA,"12A,13A,14A",A,FALSE,40,1,0,1,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,1,1,3,4,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,2,4,1,5,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,3,1,0,1,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,4,1,1,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,5,4,2,6,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,6,4,0,4,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,7,1,1,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,8,4,2,6,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,9,3,1,4,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,10,2,0,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,11,0,0,0,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,12,3,0,3,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,13,3,0,3,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,14,0,0,0,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,15,2,1,3,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,16,0,0,0,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,17,2,0,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,18,1,0,1,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,19,1,1,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,20,2,0,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,21,0,0,0,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,22,0,0,0,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,23,1,0,1,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,24,3,0,3,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,25,2,3,5,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,26,2,0,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,27,8,0,8,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,28,1,0,1,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,29,0,0,0,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,30,1,3,4,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,31,4,2,6,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,32,1,2,3,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,33,1,1,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,34,4,1,5,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,35,0,0,0,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,36,3,0,3,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,37,2,0,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,38,1,1,2,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,39,2,1,3,,0,,,
Konza4,,LabBlank,S9PI,20240703,10/10/2024,Lampman,LabBlankD,"12A,13A,14A",D,FALSE,40,2,0,2,,0,,,
Konza4,Bu,Smoke,CW/KOH,20240622,10/18/2024,Lampman,11A_C,11A,C,TRUE,1,,,,3,,,0,
Konza4,Bu,Smoke,CW/KOH,20240622,10/18/2024,Lampman,11A_C,11A,C,TRUE,2,,,,3,,,1,0.16
Konza4,Bu,Smoke,CW/KOH,20240622,10/18/2024,Lampman,11A_C,11A,C,TRUE,3,,,,4,,,1,0.05
Konza4,Bu,Smoke,CW/KOH,20240622,10/18/2024,Lampman,11A_C,11A,C,TRUE,4,,,,3,,,3,".05,.025,.025"
Konza4,Bu,Smoke,CW/KOH,20240622,10/18/2024,Lampman,11A_C,11A,C,TRUE,5,,,,3,,,1,0.33
Konza4,Bu,Smoke,CW/KOH,20240622,10/18/2024,Lampman,11A_C,11A,C,TRUE,6,,,,2,,,3,".05,.025,.012"
Konza4,Bu,Smoke,CW/KOH,20240622,10/18/2024,Lampman,11A_C,11A,C,TRUE,7,,,,1,,,1,0.8
Konza4,Bu,Smoke,CW/KOH,20240622,10/18/2024,Lampman,11A_C,11A,C,TRUE,8,,,,5,,,0,
Konza4,Bu,Smoke,CW/KOH,20240622,10/18/2024,Lampman,11A_C,11A,C,TRUE,9,,,,7,,,0,
Konza4,Bu,Smoke,CW/KOH,20240622,10/18/2024,Lampman,11A_C,11A,C,TRUE,10,,,,2,,,0,
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,12A_B,12A ,B,FALSE,1,,,,0,,,1,0.16
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,12A_B,12A ,B,TRUE,2,,,,4,,,1,0.2
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,12A_B,12A ,B,TRUE,3,,,,6,,,0,
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,12A_B,12A ,B,TRUE,4,,,,3,,,0,
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,12A_B,12A ,B,TRUE,5,,,,5,,,0,
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,12A_B,12A ,B,TRUE,6,,,,4,,,0,
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,12A_B,12A ,B,TRUE,7,,,,3,,,1,0.16
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,12A_B,12A ,B,TRUE,8,,,,1,,,1,0.25
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,12A_B,12A ,B,TRUE,9,,,,5,,,0,
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,12A_B,12A ,B,TRUE,10,,,,3,,,0,
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,13A_B,13A,B,TRUE,1,,,,32,,,1,0.5
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,13A_B,13A,B,TRUE,2,,,,4,,,0,
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,13A_B,13A,B,TRUE,3,,,,2,,,0,
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,13A_B,13A,B,TRUE,4,,,,1,,,0,
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,13A_B,13A,B,FALSE,5,,,,0,,,1,0.16
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,13A_B,13A,B,TRUE,6,,,,3,,,0,
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,13A_B,13A,B,TRUE,7,,,,5,,,3,".16,.25,.16"
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,13A_B,13A,B,TRUE,8,,,,3,,,1,0.25
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,13A_B,13A,B,FALSE,9,,,,0,,,1,0.25
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,13A_B,13A,B,TRUE,10,,,,9,,,0,
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,14A_B,14A,B,FALSE,1,,,,0,,,0,
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,14A_B,14A,B,TRUE,2,,,,3,,,2,".5,.3"
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,14A_B,14A,B,FALSE,3,,,,0,,,0,
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,14A_B,14A,B,TRUE,4,,,,10,,,1,0.16
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,14A_B,14A,B,TRUE,5,,,,1,,,3,".5,.16,.33"
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,14A_B,14A,B,FALSE,6,,,,0,,,0,
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,14A_B,14A,B,TRUE,7,,,,1,,,0,
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,14A_B,14A,B,TRUE,8,,,,2,,,0,
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,14A_B,14A,B,FALSE,9,,,,0,,,1,0.33
Konza4,Bu,Smoke,CW/KOH,20240717,10/18/2024,Lampman,14A_B,14A,B,TRUE,10,,,,3,,,2,".16,.012"
Konza4,Bu,FieldBlank,CW/KOH,20240731,10/22/2024,Lampman,K4_Blank_2B,,B,FALSE,1,,,,0,,,2,".25,.125"
Konza4,Bu,FieldBlank,CW/KOH,20240731,10/22/2024,Lampman,K4_Blank_2B,,B,FALSE,2,,,,0,,,2,"1.25,.125"
Konza4,Bu,FieldBlank,CW/KOH,20240731,10/22/2024,Lampman,K4_Blank_2B,,B,FALSE,3,,,,0,,,1,0.125
Konza4,Bu,FieldBlank,CW/KOH,20240731,10/22/2024,Lampman,K4_Blank_2B,,B,FALSE,4,,,,0,,,0,
Konza4,Bu,FieldBlank,CW/KOH,20240731,10/22/2024,Lampman,K4_Blank_2B,,B,FALSE,5,,,,0,,,0,
Konza4,Bu,FieldBlank,CW/KOH,20240731,10/22/2024,Lampman,K4_Blank_2B,,B,FALSE,6,,,,0,,,0,
Konza4,Bu,FieldBlank,CW/KOH,20240731,10/22/2024,Lampman,K4_Blank_2B,,B,FALSE,7,,,,0,,,0,
Konza4,Bu,FieldBlank,CW/KOH,20240731,10/22/2024,Lampman,K4_Blank_2B,,B,FALSE,8,,,,0,,,0,
Konza4,Bu,FieldBlank,CW/KOH,20240731,10/22/2024,Lampman,K4_Blank_2B,,B,FALSE,9,,,,0,,,0,
Konza4,Bu,FieldBlank,CW/KOH,20240731,10/22/2024,Lampman,K4_Blank_2B,,B,FALSE,10,,,,0,,,0,
Konza4,,LabBlank,CW/KOH,20240703,10/22/2024,Lampman,LabBlankE,"12A,13A,14A",E,FALSE,1,,,,0,,,1,0.6
Konza4,,LabBlank,CW/KOH,20240703,10/22/2024,Lampman,LabBlankE,"12A,13A,14A",E,FALSE,2,,,,0,,,2,".125,.0625"
Konza4,,LabBlank,CW/KOH,20240703,10/22/2024,Lampman,LabBlankE,"12A,13A,14A",E,FALSE,3,,,,0,,,0,
Konza4,,LabBlank,CW/KOH,20240703,10/22/2024,Lampman,LabBlankE,"12A,13A,14A",E,FALSE,4,,,,0,,,0,
Konza4,,LabBlank,CW/KOH,20240703,10/22/2024,Lampman,LabBlankE,"12A,13A,14A",E,FALSE,5,,,,0,,,0,
Konza4,,LabBlank,CW/KOH,20240703,10/22/2024,Lampman,LabBlankE,"12A,13A,14A",E,FALSE,6,,,,0,,,0,
Konza4,,LabBlank,CW/KOH,20240703,10/22/2024,Lampman,LabBlankE,"12A,13A,14A",E,FALSE,7,,,,0,,,0,
Konza4,,LabBlank,CW/KOH,20240703,10/22/2024,Lampman,LabBlankE,"12A,13A,14A",E,FALSE,8,,,,0,,,0,
Konza4,,LabBlank,CW/KOH,20240703,10/22/2024,Lampman,LabBlankE,"12A,13A,14A",E,FALSE,9,,,,0,,,0,
Konza4,,LabBlank,CW/KOH,20240703,10/22/2024,Lampman,LabBlankE,"12A,13A,14A",E,FALSE,10,,,,0,,,0,
Konza4,Bu,Ambient,CW/KOH,20240622,10/22/2024,Lampman,1A_B,1A,B,TRUE,1,,,,5,,,1,0.25
Konza4,Bu,Ambient,CW/KOH,20240622,10/22/2024,Lampman,1A_B,1A,B,TRUE,2,,,,2,,,0,
Konza4,Bu,Ambient,CW/KOH,20240622,10/22/2024,Lampman,1A_B,1A,B,FALSE,3,,,,0,,,0,
Konza4,Bu,Ambient,CW/KOH,20240622,10/22/2024,Lampman,1A_B,1A,B,TRUE,4,,,,1,,,0,
Konza4,Bu,Ambient,CW/KOH,20240622,10/22/2024,Lampman,1A_B,1A,B,FALSE,5,,,,0,,,0,
Konza4,Bu,Ambient,CW/KOH,20240622,10/22/2024,Lampman,1A_B,1A,B,FALSE,6,,,,0,,,2,".25, .0625"
Konza4,Bu,Ambient,CW/KOH,20240622,10/22/2024,Lampman,1A_B,1A,B,TRUE,7,,,,2,,,0,
Konza4,Bu,Ambient,CW/KOH,20240622,10/22/2024,Lampman,1A_B,1A,B,TRUE,8,,,,4,,,2,".0625, .0312"
Konza4,Bu,Ambient,CW/KOH,20240622,10/22/2024,Lampman,1A_B,1A,B,FALSE,9,,,,0,,,0,
Konza4,Bu,Ambient,CW/KOH,20240622,10/22/2024,Lampman,1A_B,1A,B,TRUE,10,,,,1,,,1,0.25
Konza4,,LabBlank,CW/KOH,20240503,10/24/2024,Lampman,LabBlankC,,C,FALSE,1,,,,0,,,,
Konza4,,LabBlank,CW/KOH,20240503,10/24/2024,Lampman,LabBlankC,,C,FALSE,2,,,,0,,,,
Konza4,,LabBlank,CW/KOH,20240503,10/24/2024,Lampman,LabBlankC,,C,FALSE,3,,,,0,,,,
Konza4,,LabBlank,CW/KOH,20240503,10/24/2024,Lampman,LabBlankC,,C,FALSE,4,,,,0,,,,
Konza4,,LabBlank,CW/KOH,20240503,10/24/2024,Lampman,LabBlankC,,C,FALSE,5,,,,0,,,,
Konza4,,LabBlank,CW/KOH,20240503,10/24/2024,Lampman,LabBlankC,,C,FALSE,6,,,,0,,,,
Konza4,,LabBlank,CW/KOH,20240503,10/24/2024,Lampman,LabBlankC,,C,FALSE,7,,,,0,,,,
Konza4,,LabBlank,CW/KOH,20240503,10/24/2024,Lampman,LabBlankC,,C,FALSE,8,,,,0,,,,
